original_filename,source_folder,relative_path,id3_title,id3_artist,id3_album,resolved_title,resolved_artist,resolved_album,title_source,artist_source,album_source,title_confidence,artist_confidence,metadata_status,duration_seconds,bitrate,sample_rate,file_hash,file_size,has_cover,normalized_title,normalized_artist,duplicate_status,duplicate_group,duplicate_confidence,review_reason
Não Depende Só de Mim - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Não Depende Só de Mim - Ana Castela.mp3,Não Depende Só de Mim,Ana Castela,,Não Depende Só de Mim,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,158,192000,44100,81bf3183b153183dc769219e410e2a1e4dabcddbe70a7c34af9a34e9b7b41daa,3841435,true,nao depende so de mim,ana castela,UNIQUE,,0,
"Não é Pressa, é Pressão - Rincon, Ana Castela, DJ BOSS.mp3",09 - Ana Castela,"09 - Ana Castela/Não é Pressa, é Pressão - Rincon, Ana Castela, DJ BOSS.mp3","Não é Pressa, é Pressão","Rincon, Ana Castela, DJ BOSS",,"Não é Pressa, é Pressão","Rincon, Ana Castela, DJ BOSS",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,177,192000,44100,ecaba3923dfec8b79aa251743bc3b989feb70787a153edbb3fc802b076b716fa,4316671,true,nao e pressa e pressao,rincon ana castela dj boss,UNIQUE,,0,
Não Mexe nas Minhas Gavetas - Ao Vivo - Danilo e Davi.mp3,09 - Ana Castela,09 - Ana Castela/Não Mexe nas Minhas Gavetas - Ao Vivo - Danilo e Davi.mp3,Não Mexe nas Minhas Gavetas - Ao Vivo,Danilo e Davi,,Não Mexe nas Minhas Gavetas - Ao Vivo,Danilo e Davi,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,126,192000,44100,bdf709ba6b3ef76d9f1912804fcd31e12cddff80dbc11a2816734780d338b9e3,3083733,true,nao mexe nas minhas gavetas ao vivo,danilo e davi,LIKELY_DUPLICATE,19,0.96,
"Não Para - Belle Kaffer, Ana Castela, Charles New.mp3",09 - Ana Castela,"09 - Ana Castela/Não Para - Belle Kaffer, Ana Castela, Charles New.mp3",Não Para,"Belle Kaffer, Ana Castela, Charles New",,Não Para,"Belle Kaffer, Ana Castela, Charles New",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,181,192000,44100,c7db43da322796c2fe3f875f52b7f7cec2a85a68bc478534e96c2fe0e86ea43a,4429944,true,nao para,belle kaffer ana castela charles new,UNIQUE,,0,
"Não Vai Ver Nunca - Ana Castela, Simone Mendes.mp3",09 - Ana Castela,"09 - Ana Castela/Não Vai Ver Nunca - Ana Castela, Simone Mendes.mp3",Não Vai Ver Nunca,"Ana Castela, Simone Mendes",,Não Vai Ver Nunca,"Ana Castela, Simone Mendes",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,167,192000,44100,c31aaec95938d0e996f233941ed768a0dd2f142f6ed59bb040fb37e2fd470eda,4058618,true,nao vai ver nunca,ana castela simone mendes,UNIQUE,,0,
Neon - Spotify Sessions - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Neon - Spotify Sessions - Ana Castela.mp3,Neon - Spotify Sessions,Ana Castela,,Neon - Spotify Sessions,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,225,192000,44100,31a02678fe91057d4d81c455545d9c8e1d6821c8f932bacbb94b4b605480f59e,5460033,true,neon spotify sessions,ana castela,UNIQUE,,0,
"Ninguém Pode Saber - CountryBeat, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Ninguém Pode Saber - CountryBeat, Ana Castela.mp3",Ninguém Pode Saber,"CountryBeat, Ana Castela",,Ninguém Pode Saber,"CountryBeat, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,155,192000,44100,f1ab8fc082b3a0abd3533f471b10c0465949bac7fed20d8583499df6b7096dce,3775273,true,ninguem pode saber,countrybeat ana castela,UNIQUE,,0,
Nóis É da Roça Bebê - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Nóis É da Roça Bebê - Ana Castela.mp3,Nóis É da Roça Bebê,Ana Castela,,Nóis É da Roça Bebê,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,207,192000,44100,535bd7d94eab1dd8f4555f73343bf0dc5dd95ae38bfe989ba053504e169458f6,5016097,true,nois e da roca bebe,ana castela,UNIQUE,,0,
"Nosso Quadro - AgroPlay, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Nosso Quadro - AgroPlay, Ana Castela.mp3",Nosso Quadro,"AgroPlay, Ana Castela",,Nosso Quadro,"AgroPlay, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,175,192000,44100,f5933abd75edb0723a8c290a9e73213727f237b1e644d4cc2d49436259689dea,4259240,true,nosso quadro,agroplay ana castela,UNIQUE,,0,
Nosso Quadro - Spotify Sessions - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Nosso Quadro - Spotify Sessions - Ana Castela.mp3,Nosso Quadro - Spotify Sessions,Ana Castela,,Nosso Quadro - Spotify Sessions,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,172,192000,44100,199a3b6230d684326b2e08ca70e2ad405d5ab9edcfceddc3a5f474b2a2056611,4184206,true,nosso quadro spotify sessions,ana castela,UNIQUE,,0,
Oi Balde - Ao Vivo - Zé Neto & Cristiano.mp3,09 - Ana Castela,09 - Ana Castela/Oi Balde - Ao Vivo - Zé Neto & Cristiano.mp3,Oi Balde - Ao Vivo,Zé Neto & Cristiano,,Oi Balde - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,160,192000,44100,43b0ada16b126337306469f7c7e8ab28a3581a002b1d1421a2b233a4ebd9828c,3888363,true,oi balde ao vivo,ze neto e cristiano,LIKELY_DUPLICATE,9,0.96,
"Oi, Tudo Bem - Ao Vivo - Zé Neto & Cristiano.mp3",09 - Ana Castela,"09 - Ana Castela/Oi, Tudo Bem - Ao Vivo - Zé Neto & Cristiano.mp3","Oi, Tudo Bem? - Ao Vivo",Zé Neto & Cristiano,,"Oi, Tudo Bem? - Ao Vivo",Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,188,192000,44100,875b00bf8f430d3fe629ecde1b077fff48fde08f962a7388ba4693473269df29,4564556,true,oi tudo bem ao vivo,ze neto e cristiano,LIKELY_DUPLICATE,10,0.96,
Olha Onde Eu Tô - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Olha Onde Eu Tô - Ana Castela.mp3,Olha Onde Eu Tô,Ana Castela,,Olha Onde Eu Tô,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,182,192000,44100,263e1eb8f979800e22303af1c4c0269632c299d045e18277a1888948282e82d4,4397405,true,olha onde eu to,ana castela,UNIQUE,,0,
"ORÇAMENTO - Ao Vivo - Luan Pereira, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/ORÇAMENTO - Ao Vivo - Luan Pereira, Ana Castela.mp3",ORÇAMENTO - Ao Vivo,"Luan Pereira, Ana Castela",,ORÇAMENTO - Ao Vivo,"Luan Pereira, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,165,192000,44100,1653f27bd37eba8827b950bd79672afa5695c5d9c9233fed9a6b83030338724e,4025079,true,orcamento ao vivo,luan pereira ana castela,UNIQUE,,0,
"Palhaça - Ao Vivo - Naiara Azevedo, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Palhaça - Ao Vivo - Naiara Azevedo, Ana Castela.mp3",Palhaça - Ao Vivo,"Naiara Azevedo, Ana Castela",,Palhaça - Ao Vivo,"Naiara Azevedo, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,170,192000,44100,0d7f244f03112e5320a034534555ec641e12ef01ce0d83a1f8c470c18b8fe77d,4142690,true,palhaca ao vivo,naiara azevedo ana castela,UNIQUE,,0,
"Passada de Mão - Ao Vivo - Dilsinho, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Passada de Mão - Ao Vivo - Dilsinho, Ana Castela.mp3",Passada de Mão - Ao Vivo,"Dilsinho, Ana Castela",,Passada de Mão - Ao Vivo,"Dilsinho, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,164,192000,44100,b2bbc2ffc6f71aff7c75ef2befe435d16e61d8772f0b7774687a7004f8a60634,3983428,true,passada de mao ao vivo,dilsinho ana castela,UNIQUE,,0,
"Peça Íntima - Murilo Huff, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Peça Íntima - Murilo Huff, Ana Castela.mp3",Peça Íntima,"Murilo Huff, Ana Castela",,Peça Íntima,"Murilo Huff, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,170,192000,44100,4598eb71e99bac791e64fbbc703000d4d296207e46de2f459f4aafc611f0eb09,4105288,true,peca intima,murilo huff ana castela,UNIQUE,,0,
Pena Que Cê Já Namora - Marcos & Belutti.mp3,09 - Ana Castela,09 - Ana Castela/Pena Que Cê Já Namora - Marcos & Belutti.mp3,Pena Que Cê Já Namora,Marcos & Belutti,,Pena Que Cê Já Namora,Marcos & Belutti,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,166,192000,44100,821ccbc2863cbdbadaad8e8d2586f370debae3f6acfffc2422ab52b231b0c817,4019969,true,pena que ce ja namora,marcos e belutti,LIKELY_DUPLICATE,12,0.96,
"Pipoco - Ana Castela, Melody, Dj Chris No Beat.mp3",09 - Ana Castela,"09 - Ana Castela/Pipoco - Ana Castela, Melody, Dj Chris No Beat.mp3",Pipoco,"Ana Castela, Melody, Dj Chris No Beat",,Pipoco,"Ana Castela, Melody, Dj Chris No Beat",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,194,192000,44100,2e25a5105f6e1890386478ac652a90207e5d52f7b80129fcbb11a7f6825a0428,4721762,true,pipoco,ana castela melody dj chris no beat,UNIQUE,,0,
"Postinho de Gasolina - João Gustavo e Murilo, Grelo.mp3",09 - Ana Castela,"09 - Ana Castela/Postinho de Gasolina - João Gustavo e Murilo, Grelo.mp3",Postinho de Gasolina,"João Gustavo e Murilo, Grelo",,Postinho de Gasolina,"João Gustavo e Murilo, Grelo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,149,192000,44100,948567480dd4502ce6d91835d2877c79ef7a224c3a146badb30cd4642d54aca9,3647951,true,postinho de gasolina,joao gustavo e murilo grelo,LIKELY_DUPLICATE,20,0.96,
"Pra Sempre - AgroPlay, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Pra Sempre - AgroPlay, Ana Castela.mp3",Pra Sempre,"AgroPlay, Ana Castela",,Pra Sempre,"AgroPlay, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,207,192000,44100,5427894caaf2880dc4815acc49e624cc97e59a8ea8400a3401882d72a70d4986,5012917,true,pra sempre,agroplay ana castela,UNIQUE,,0,
"Princesa - Ao Vivo - Gustavo Mioto, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Princesa - Ao Vivo - Gustavo Mioto, Ana Castela.mp3",Princesa - Ao Vivo,"Gustavo Mioto, Ana Castela",,Princesa - Ao Vivo,"Gustavo Mioto, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,209,192000,44100,84feec6c8caf67d0eea909eb016f139dfaf1ee1742b8367374393b3be763b011,5064879,true,princesa ao vivo,gustavo mioto ana castela,UNIQUE,,0,
"Quem Que Tá - CountryBeat, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Quem Que Tá - CountryBeat, Ana Castela.mp3",Quem Que Tá,"CountryBeat, Ana Castela",,Quem Que Tá,"CountryBeat, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,153,192000,44100,ca33d27be5ef9ca47cf98c2bdbfa14848052ccbf0e6b8634757235377ebd951a,3720067,true,quem que ta,countrybeat ana castela,UNIQUE,,0,
"Quero Camboriú - AgroPlay, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Quero Camboriú - AgroPlay, Ana Castela.mp3",Quero Camboriú,"AgroPlay, Ana Castela",,Quero Camboriú,"AgroPlay, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,132,192000,44100,586a8d67a6358a9d103edd93448c266ecd779a038f69ebbfc1af0c21a0278403,3219482,true,quero camboriu,agroplay ana castela,UNIQUE,,0,
"RAM TCHUM - DENNIS, Ana Castela, Mc Gw.mp3",09 - Ana Castela,"09 - Ana Castela/RAM TCHUM - DENNIS, Ana Castela, Mc Gw.mp3",RAM TCHUM,"DENNIS, Ana Castela, Mc Gw",,RAM TCHUM,"DENNIS, Ana Castela, Mc Gw",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,129,192000,44100,1ca2c1036da247bc35f91cffc6971cea1f445cdaf0a56b05543c08a96692038f,3128252,true,ram tchum,dennis ana castela mc gw,UNIQUE,,0,
"Reverse - HITMAKER, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Reverse - HITMAKER, Ana Castela.mp3",Reverse,"HITMAKER, Ana Castela",,Reverse,"HITMAKER, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,121,192000,44100,1aaa95821b879d50a9def66610d0b3e76e2aacb66231ffd11278b749af6363ac,2943058,true,reverse,hitmaker ana castela,UNIQUE,,0,
"Roça Em Mim - Zé Felipe, Ana Castela, Luan Pereira.mp3",09 - Ana Castela,"09 - Ana Castela/Roça Em Mim - Zé Felipe, Ana Castela, Luan Pereira.mp3",Roça Em Mim,"Zé Felipe, Ana Castela, Luan Pereira",,Roça Em Mim,"Zé Felipe, Ana Castela, Luan Pereira",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,158,192000,44100,3b1101bef6034520230da0fb8f53af8c911024addac3f2407f139d348bfeef2c,3852454,true,roca em mim,ze felipe ana castela luan pereira,UNIQUE,,0,
Rodeio no Texas 🐂 - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Rodeio no Texas 🐂 - Ana Castela.mp3,Rodeio no Texas 🐂,Ana Castela,,Rodeio no Texas 🐂,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,152,192000,44100,5ba93d0f846e208d2cb939f042104ce1d1dbeb79e9c78e37de8fa8d06364095f,3668808,true,rodeio no texas,ana castela,UNIQUE,,0,
"Role Perfeito - Ao Vivo - Kaique e Felipe, CountryBeat.mp3",09 - Ana Castela,"09 - Ana Castela/Role Perfeito - Ao Vivo - Kaique e Felipe, CountryBeat.mp3",Role Perfeito - Ao Vivo,"Kaique e Felipe, CountryBeat",,Role Perfeito - Ao Vivo,"Kaique e Felipe, CountryBeat",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,174,192000,44100,5616fa7a7f929c20b35e29944c6b14e027457a50806aa5cc8308a2522941a55d,4234347,true,role perfeito ao vivo,kaique e felipe countrybeat,LIKELY_DUPLICATE,21,0.96,
"Sem Você - Ana Castela, Léo Foguete, AgroPlay.mp3",09 - Ana Castela,"09 - Ana Castela/Sem Você - Ana Castela, Léo Foguete, AgroPlay.mp3",Sem Você,"Ana Castela, Léo Foguete, AgroPlay",,Sem Você,"Ana Castela, Léo Foguete, AgroPlay",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,142,192000,44100,f6cd008304e01ba62dac64688ab96dd228695f909ba48b045c896927269285e6,3467193,true,sem voce,ana castela leo foguete agroplay,UNIQUE,,0,
"Sinônimos - Chitãozinho & Xororó, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Sinônimos - Chitãozinho & Xororó, Ana Castela.mp3",Sinônimos,"Chitãozinho & Xororó, Ana Castela",,Sinônimos,"Chitãozinho & Xororó, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,302,192000,44100,0c44d5084d2ec7ae6db75b52bcae3a5ae25d514ced7ae767da6645d1d237256b,7306371,true,sinonimos,chitaozinho e xororo ana castela,UNIQUE,,0,
Só Não Deixa Saudade - Ao vivo - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Só Não Deixa Saudade - Ao vivo - Ana Castela.mp3,Só Não Deixa Saudade - Ao vivo,Ana Castela,,Só Não Deixa Saudade - Ao vivo,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,185,192000,44100,64831f1d595718f5027c7f006f5920d62d9b476e0f40a7c1538641322852bf67,4496238,true,so nao deixa saudade ao vivo,ana castela,UNIQUE,,0,
Solteiro Forçado - Boiadeira Internacional - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Solteiro Forçado - Boiadeira Internacional - Ana Castela.mp3,Solteiro Forçado - Boiadeira Internacional,Ana Castela,,Solteiro Forçado - Boiadeira Internacional,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,195,192000,44100,6c783f411a2b78d7c414dde9297d8f9aeed0d510ffdbc01af6ff4232b6dde836,4720314,true,solteiro forcado boiadeira internacional,ana castela,UNIQUE,,0,
"Sua Boca Mente (You're Still The One) - Zé Felipe, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Sua Boca Mente (You're Still The One) - Zé Felipe, Ana Castela.mp3",Sua Boca Mente (You're Still The One),"Zé Felipe, Ana Castela",,Sua Boca Mente (You're Still The One),"Zé Felipe, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,194,192000,44100,fcd1c92e9c758696450dd2e75517fc85fb00c42d2c2f67ecfbbbb06690430cdb,4715696,true,sua boca mente you re still the one,ze felipe ana castela,UNIQUE,,0,
Tô Voltando - (Boiadeira Internacional) - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Tô Voltando - (Boiadeira Internacional) - Ana Castela.mp3,Tô Voltando - (Boiadeira Internacional),Ana Castela,,Tô Voltando - (Boiadeira Internacional),Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,176,192000,44100,a09e6cb7fe1cb1c88bb18779167f9dbd572de5ea6b1a64b6b23cd16517ec7dea,4288893,true,to voltando boiadeira internacional,ana castela,UNIQUE,,0,
"Todo Mundo Menos Eu - Ao Vivo - Hugo & Guilherme, Ana Castela.mp3",09 - Ana Castela,"09 - Ana Castela/Todo Mundo Menos Eu - Ao Vivo - Hugo & Guilherme, Ana Castela.mp3",Todo Mundo Menos Eu - Ao Vivo,"Hugo & Guilherme, Ana Castela",,Todo Mundo Menos Eu - Ao Vivo,"Hugo & Guilherme, Ana Castela",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,126,192000,44100,b52eaaa94e9a2076d168b16fa8a1571cf8387a5e3ff59f12afc1c39faa22a28f,3071775,true,todo mundo menos eu ao vivo,hugo e guilherme ana castela,UNIQUE,,0,
"Tropa do Chapelão 🤠 - Ana Castela, Diplo.mp3",09 - Ana Castela,"09 - Ana Castela/Tropa do Chapelão 🤠 - Ana Castela, Diplo.mp3",Tropa do Chapelão 🤠,"Ana Castela, Diplo",,Tropa do Chapelão 🤠,"Ana Castela, Diplo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,142,192000,44100,0c305a650a0f69366792168f32c11c1aa567db5c19c964ab25efd4d8fe641610,3438509,true,tropa do chapelao,ana castela diplo,UNIQUE,,0,
"Tutti Frutti - AgroPlay, Ana Castela, CountryBeat.mp3",09 - Ana Castela,"09 - Ana Castela/Tutti Frutti - AgroPlay, Ana Castela, CountryBeat.mp3",Tutti Frutti,"AgroPlay, Ana Castela, CountryBeat",,Tutti Frutti,"AgroPlay, Ana Castela, CountryBeat",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,125,192000,44100,ba254aefaafb586da91766b756737ce7d8af21dbfe9c78f766b79b04705afc6a,3065584,true,tutti frutti,agroplay ana castela countrybeat,UNIQUE,,0,
"Um Peão Desse - CountryBeat, Mari Fernandez.mp3",09 - Ana Castela,"09 - Ana Castela/Um Peão Desse - CountryBeat, Mari Fernandez.mp3",Um Peão Desse,"CountryBeat, Mari Fernandez",,Um Peão Desse,"CountryBeat, Mari Fernandez",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,127,192000,44100,68b52c06c47bac480156480ae7351fc70f18006232203ad78fb447587867206c,3107056,true,um peao desse,countrybeat mari fernandez,LIKELY_DUPLICATE,22,0.96,
"Vaqueiro Apaixonado - AgroPlay, Ana Castela, Luan Pereira.mp3",09 - Ana Castela,"09 - Ana Castela/Vaqueiro Apaixonado - AgroPlay, Ana Castela, Luan Pereira.mp3",Vaqueiro Apaixonado,"AgroPlay, Ana Castela, Luan Pereira",,Vaqueiro Apaixonado,"AgroPlay, Ana Castela, Luan Pereira",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,142,192000,44100,a9c9baaa5db3c2c7a9385c59deb295cd59a2396189ca928266b1023da66fb825,3463632,true,vaqueiro apaixonado,agroplay ana castela luan pereira,UNIQUE,,0,
Vou Vender o Meu Chapéu 🤠 - Ana Castela.mp3,09 - Ana Castela,09 - Ana Castela/Vou Vender o Meu Chapéu 🤠 - Ana Castela.mp3,Vou Vender o Meu Chapéu 🤠,Ana Castela,,Vou Vender o Meu Chapéu 🤠,Ana Castela,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,152,192000,44100,a99fb944644247ae6f1c2189cf15eef6ddd6d646d2902ed015bc2e9cec8dcabc,3692712,true,vou vender o meu chapeu,ana castela,UNIQUE,,0,
"12 Horas Pra Você Acreditar - Ao Vivo - Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/12 Horas Pra Você Acreditar - Ao Vivo - Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records.mp3",12 Horas / Pra Você Acreditar - Ao Vivo,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",,12 Horas / Pra Você Acreditar - Ao Vivo,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,257,192000,44100,6854da699a7deb1da9be3c1508c9d2bf52d5b3153f0e864c3f455615ece9ee4f,6237344,true,horas pra voce acreditar ao vivo,panda humberto e ronaldo icaro e gilmar mj records,UNIQUE,,0,
"200 Reais - Ao Vivo - Panda, João Neto & Frederico, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/200 Reais - Ao Vivo - Panda, João Neto & Frederico, MJ Records.mp3",200 Reais - Ao Vivo,"Panda, João Neto & Frederico, MJ Records",,200 Reais - Ao Vivo,"Panda, João Neto & Frederico, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,149,192000,44100,14012c79f48f679dfe8585514695993cd92c2825c4e725cb0da145dd40334fbc,3625729,true,reais ao vivo,panda joao neto e frederico mj records,LIKELY_DUPLICATE,23,0.96,
"A Jiripoca Vai Piar Pega Fogo, Cabaré - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/A Jiripoca Vai Piar Pega Fogo, Cabaré - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3","A Jiripoca Vai Piar / Pega Fogo, Cabaré - Ao Vivo","Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,"A Jiripoca Vai Piar / Pega Fogo, Cabaré - Ao Vivo","Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,269,192000,44100,b4b965224d87052f5dc724d7f5ddd12731f2cba537ad598261d2968039e161b2,6531752,true,a jiripoca vai piar pega fogo cabare ao vivo,panda icaro e gilmar humberto e ronaldo mj records,UNIQUE,,0,
"A Solidão é Uma Ressaca Programa de Fim de Semana - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/A Solidão é Uma Ressaca Programa de Fim de Semana - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3",A Solidão é Uma Ressaca / Programa de Fim de Semana - Ao Vivo,"Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,A Solidão é Uma Ressaca / Programa de Fim de Semana - Ao Vivo,"Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,286,192000,44100,4f1bb40b05e919301b727001dfb28df1022832e17d8f5e5d695aeb225960e2cf,6937468,true,a solidao e uma ressaca programa de fim de semana ao vivo,panda icaro e gilmar humberto e ronaldo mj records,UNIQUE,,0,
"Admita - Ao Vivo - Matheus & Kauan, Lauana Prado.mp3",10 - Cê tá doido,"10 - Cê tá doido/Admita - Ao Vivo - Matheus & Kauan, Lauana Prado.mp3",Admita - Ao Vivo,"Matheus & Kauan, Lauana Prado",,Admita - Ao Vivo,"Matheus & Kauan, Lauana Prado",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,175,192000,44100,d96d577419fb0ad58a46f9562072dd240dbbb45862a5af83eeb3bc90f42ac1e5,4246900,true,admita ao vivo,matheus e kauan lauana prado,UNIQUE,,0,
"Agora Estou Sofrendo Hoje à Noite - Ao Vivo - Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/Agora Estou Sofrendo Hoje à Noite - Ao Vivo - Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records.mp3",Agora Estou Sofrendo / Hoje à Noite - Ao Vivo,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",,Agora Estou Sofrendo / Hoje à Noite - Ao Vivo,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,285,192000,44100,08b3c69b5b245ff5d757ff4d631271a3e752f328123ab03b681fa45ec7e968bb,6912769,true,agora estou sofrendo hoje a noite ao vivo,panda humberto e ronaldo icaro e gilmar mj records,UNIQUE,,0,
"Alô Porteiro Meu Violão e o Nosso Cachorro - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3",10 - Cê tá doido,"10 - Cê tá doido/Alô Porteiro Meu Violão e o Nosso Cachorro - Ao Vivo - Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records.mp3",Alô Porteiro / Meu Violão e o Nosso Cachorro - Ao Vivo,"Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,Alô Porteiro / Meu Violão e o Nosso Cachorro - Ao Vivo,"Panda, Ícaro e Gilmar, Humberto & Ronaldo, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,249,192000,44100,3abf7cfbc298671e62d56c2a3557e82482374b4faeecf3a7288696121d366702,6040713,true,alo porteiro meu violao e o nosso cachorro ao vivo,panda icaro e gilmar humberto e ronaldo mj records,UNIQUE,,0,
